iter,loss,acc
7560,0.213963,0.9396
7570,0.211379,0.939
7580,0.211731,0.9392
7590,0.212988,0.9389
7600,0.211319,0.9395
7610,0.212693,0.9395
7620,0.211462,0.9389
7630,0.211408,0.938
7640,0.211184,0.9382
7650,0.21281,0.9376
7660,0.211202,0.9391
7670,0.214573,0.9379
7680,0.212038,0.938
7690,0.2122,0.9378
7700,0.210402,0.9402
7710,0.213475,0.9392
7720,0.211279,0.9393
7730,0.211501,0.9384
7740,0.213794,0.9384
7750,0.212151,0.9376
7760,0.210602,0.9399
7770,0.215671,0.9373
7780,0.211761,0.9383
7790,0.210805,0.9388
7800,0.212384,0.9396
7810,0.209065,0.94
7820,0.212502,0.9394
7830,0.211929,0.9384
7840,0.209665,0.9394
7850,0.209449,0.9397
7860,0.211157,0.939
7870,0.210379,0.9397
7880,0.214133,0.9365
7890,0.209675,0.9393
7900,0.209376,0.9408
7910,0.208714,0.9397
7920,0.209497,0.9396
7930,0.210051,0.9389
7940,0.209704,0.9388
7950,0.210249,0.941
7960,0.208411,0.9403
7970,0.209395,0.9388
7980,0.209928,0.9398
7990,0.20816,0.9398
8000,0.207632,0.9403
8010,0.206815,0.941
8020,0.209765,0.9404
8030,0.208567,0.9396
8040,0.208341,0.9388
8050,0.206721,0.9394
8060,0.206973,0.9393
8070,0.207149,0.9406
8080,0.207601,0.9404
8090,0.207054,0.9398
8100,0.206742,0.9399
8110,0.206992,0.94
8120,0.207039,0.9406
8130,0.206809,0.94
8140,0.207062,0.939
8150,0.20811,0.94
8160,0.206269,0.9406
8170,0.205755,0.9404
8180,0.207623,0.9398
8190,0.206092,0.9404
8200,0.20687,0.9392
8210,0.205165,0.9416
8220,0.211124,0.9399
8230,0.206699,0.9399
8240,0.207813,0.9388
8250,0.205932,0.9393
8260,0.206851,0.9393
8270,0.204482,0.9412
8280,0.205428,0.9403
8290,0.205206,0.9412
8300,0.205823,0.9407
8310,0.205713,0.9411
8320,0.204094,0.9413
8330,0.206445,0.9394
8340,0.202482,0.9412
8350,0.204099,0.9419
8360,0.204309,0.9414
8370,0.204317,0.9411
8380,0.204691,0.9414
8390,0.205296,0.9417
8400,0.202697,0.9413
8410,0.20343,0.9425
8420,0.204071,0.9407
8430,0.20305,0.9408
8440,0.204688,0.9417
8450,0.201777,0.9426
8460,0.204193,0.9405
8470,0.203572,0.9417
8480,0.202846,0.9422
8490,0.206675,0.941
8500,0.202252,0.941
8510,0.201155,0.9419
8520,0.203503,0.9419
8530,0.205018,0.9413
8540,0.204254,0.9408
8550,0.205899,0.9391
8560,0.203464,0.9399
8570,0.202035,0.9407
8580,0.200919,0.9424
8590,0.201192,0.943
8600,0.202316,0.9421
8610,0.200197,0.9414
8620,0.202107,0.9423
8630,0.201546,0.941
8640,0.200274,0.9423
8650,0.199956,0.9426
8660,0.201126,0.9416
8670,0.199663,0.942
8680,0.200627,0.9409
8690,0.199419,0.9432
8700,0.199882,0.9416
8710,0.201606,0.942
8720,0.198754,0.942
8730,0.199287,0.9416
8740,0.199422,0.9417
8750,0.199105,0.9425
8760,0.202205,0.941
8770,0.199385,0.9432
8780,0.199062,0.9433
8790,0.197653,0.9426
8800,0.199604,0.9423
8810,0.200173,0.9427
8820,0.199362,0.9424
8830,0.198147,0.943
8840,0.200405,0.9421
8850,0.197459,0.9431
8860,0.198605,0.9426
8870,0.200912,0.942
8880,0.19765,0.9417
8890,0.203946,0.9412
8900,0.198529,0.943
8910,0.201204,0.942
8920,0.198826,0.9432
8930,0.200235,0.9422
8940,0.198484,0.9432
8950,0.197093,0.9416
8960,0.19987,0.9411
8970,0.200113,0.9409
8980,0.197753,0.9423
8990,0.195944,0.9426
9000,0.197478,0.9424
9010,0.199353,0.943
9020,0.19682,0.9436
9030,0.195672,0.9436
9040,0.194847,0.9439
9050,0.197295,0.9425
9060,0.199896,0.9417
9070,0.199965,0.9414
9080,0.197935,0.9425
9090,0.197829,0.942
9100,0.195092,0.9438
9110,0.196521,0.9431
9120,0.197404,0.9429
9130,0.195902,0.9426
9140,0.19621,0.9428
9150,0.195708,0.9436
9160,0.196319,0.9442
9170,0.195215,0.943
9180,0.19487,0.9437
9190,0.195057,0.943
9200,0.193954,0.944
9210,0.194541,0.9438
9220,0.195858,0.9442
9230,0.199355,0.9421
9240,0.193522,0.9441
9250,0.195582,0.9435
9260,0.193865,0.943
9270,0.193545,0.943
9280,0.19374,0.9433
9290,0.193801,0.943
9300,0.19362,0.9441
9310,0.1928,0.9437
9320,0.193105,0.9441
9330,0.19541,0.9441
9340,0.192795,0.945
9350,0.194972,0.9439
9360,0.192529,0.9443
9370,0.191813,0.9455
9380,0.191643,0.9443
9390,0.192094,0.9438
9400,0.19243,0.945
9410,0.193192,0.9443
9420,0.191228,0.9438
9430,0.192377,0.9444
9440,0.192284,0.9443
9450,0.193478,0.9439
9460,0.191876,0.9448
9470,0.191888,0.9433
9480,0.192071,0.9444
9490,0.191776,0.9435
9500,0.191091,0.9439
9510,0.193572,0.9449
9520,0.189987,0.9449
9530,0.192176,0.9447
9540,0.191174,0.9442
9550,0.191853,0.945
9560,0.194731,0.9447
9570,0.19079,0.9452
9580,0.19266,0.9432
9590,0.192491,0.9441
9600,0.19105,0.9438
9610,0.189057,0.9454
9620,0.189623,0.9437
9630,0.192225,0.9431
9640,0.190088,0.9437
9650,0.190109,0.9452
9660,0.190927,0.9445
9670,0.18947,0.9442
9680,0.191104,0.9443
9690,0.19207,0.9451
9700,0.188827,0.9457
9710,0.190338,0.9439
9720,0.188298,0.9449
9730,0.189178,0.9458
9740,0.187517,0.9446
9750,0.18931,0.9453
9760,0.189336,0.9454
9770,0.190582,0.9459
9780,0.188755,0.9451
9790,0.189127,0.9459
9800,0.189907,0.9447
9810,0.189043,0.9472
9820,0.18838,0.9463
9830,0.190821,0.9435
9840,0.188652,0.9446
9850,0.187461,0.9466
9860,0.188624,0.9452
9870,0.187425,0.9459
9880,0.187939,0.9459
9890,0.187813,0.9463
9900,0.187178,0.9451
9910,0.1899,0.9441
9920,0.187418,0.9455
9930,0.188261,0.9476
9940,0.186699,0.9474
9950,0.187249,0.9456
9960,0.187973,0.9465
9970,0.186292,0.9472
9980,0.186881,0.9464
9990,0.188164,0.9446
10000,0.1864,0.9465
10010,0.185961,0.9465
10020,0.185546,0.9458
10030,0.1869,0.9456
10040,0.186961,0.9463
10050,0.186011,0.9472
10060,0.185693,0.9467
10070,0.188896,0.9461
10080,0.186187,0.9475
10090,0.185684,0.9465
10100,0.186109,0.946
10110,0.184763,0.9465
10120,0.184757,0.9468
10130,0.185982,0.9463
10140,0.187417,0.9463
10150,0.184034,0.9467
10160,0.187652,0.945
10170,0.185773,0.9469
10180,0.184292,0.948
10190,0.187645,0.9473
10200,0.186742,0.9468
10210,0.184787,0.9465
10220,0.182749,0.9471
10230,0.183579,0.9467
10240,0.182625,0.9463
10250,0.184172,0.9464
10260,0.18727,0.9461
10270,0.186361,0.9462
10280,0.183428,0.9471
10290,0.185351,0.9471
10300,0.182259,0.9468
10310,0.181412,0.9477
10320,0.185277,0.9466
10330,0.187109,0.9467
10340,0.182598,0.9476
10350,0.185293,0.9468
10360,0.183005,0.9474
10370,0.183575,0.9476
10380,0.184606,0.9478
10390,0.184366,0.9477
10400,0.182043,0.9477
10410,0.18273,0.9471
10420,0.181448,0.9471
10430,0.181194,0.9471
10440,0.182955,0.9472
10450,0.181923,0.9464
10460,0.183421,0.9473
10470,0.181936,0.9473
10480,0.181392,0.948
10490,0.182835,0.9475
10500,0.182361,0.9468
10510,0.181173,0.9469
10520,0.180833,0.9474
10530,0.181486,0.948
10540,0.181602,0.9465
10550,0.1812,0.9466
10560,0.180418,0.9474
10570,0.180445,0.9475
10580,0.181801,0.9474
10590,0.181125,0.9474
10600,0.184646,0.9462
10610,0.1815,0.9476
10620,0.179993,0.947
10630,0.180548,0.9478
10640,0.18086,0.9476
10650,0.183716,0.9468
10660,0.180799,0.9474
10670,0.180128,0.948
10680,0.179097,0.9478
10690,0.181906,0.9476
10700,0.181176,0.9475
10710,0.184585,0.9471
10720,0.17849,0.9479
10730,0.181487,0.9478
10740,0.179864,0.9477
10750,0.184136,0.9474
10760,0.18056,0.9489
10770,0.179626,0.9479
10780,0.178219,0.9487
10790,0.17876,0.9477
10800,0.180125,0.947
10810,0.179323,0.9475
10820,0.17801,0.949
10830,0.178257,0.9488
10840,0.179478,0.9487
10850,0.178523,0.9479
10860,0.179399,0.9468
10870,0.179701,0.9469
10880,0.178565,0.9483
